"Date/Time","Lat","Lon","Base"
"4/4/2014 11:58:00",40.761,-73.972,"B02512"
"4/4/2014 11:58:00",40.7282,-73.9819,"B02512"
"4/4/2014 11:59:00",40.769,-73.926,"B02512"
"4/4/2014 11:59:00",40.7283,-73.982,"B02512"
"4/4/2014 12:00:00",40.7367,-74.035,"B02512"
"4/4/2014 12:00:00",40.7367,-74.035,"B02512"
"4/4/2014 12:01:00",40.7572,-73.9774,"B02512"
"4/4/2014 12:02:00",40.7463,-73.993,"B02512"
"4/4/2014 12:03:00",40.75,-73.9793,"B02512"
"4/4/2014 12:05:00",40.7929,-73.9198,"B02512"
"4/4/2014 12:05:00",40.7037,-73.9859,"B02512"
"4/4/2014 12:07:00",40.7751,-73.9639,"B02512"
"4/4/2014 12:10:00",40.7648,-73.9568,"B02512"
"4/4/2014 12:12:00",40.7744,-73.9794,"B02512"
"4/4/2014 12:12:00",40.7657,-73.996,"B02512"
"4/4/2014 12:13:00",40.7328,-73.9815,"B02512"
"4/4/2014 12:13:00",40.7138,-73.9576,"B02512"
"4/4/2014 12:15:00",40.7578,-73.977,"B02512"
"4/4/2014 12:15:00",40.7063,-74.0093,"B02512"
"4/4/2014 12:17:00",40.6922,-73.9855,"B02512"
"4/4/2014 12:19:00",40.7279,-73.991,"B02512"
"4/4/2014 12:20:00",40.7266,-74.0002,"B02512"
"4/4/2014 12:20:00",40.7823,-73.9807,"B02512"
"4/4/2014 12:20:00",40.7398,-73.9926,"B02512"
"4/4/2014 12:21:00",40.7606,-73.9746,"B02512"
"4/4/2014 12:29:00",40.754,-73.9862,"B02512"
"4/4/2014 12:29:00",40.7425,-73.985,"B02512"
"4/4/2014 12:30:00",40.7422,-73.9532,"B02512"
"4/4/2014 12:32:00",40.7596,-73.9796,"B02512"
"4/4/2014 12:33:00",40.7644,-73.979,"B02512"
"4/4/2014 12:34:00",40.748,-73.9769,"B02512"
"4/4/2014 12:34:00",40.7614,-73.9669,"B02512"
"4/4/2014 12:35:00",40.7336,-74.0036,"B02512"
"4/4/2014 12:35:00",40.7203,-73.9894,"B02512"
"4/4/2014 12:36:00",40.7617,-73.9651,"B02512"
"4/4/2014 12:37:00",40.7767,-73.9608,"B02512"
"4/4/2014 12:38:00",40.765,-73.9755,"B02512"
"4/4/2014 12:40:00",40.7421,-73.9998,"B02512"
"4/4/2014 12:40:00",40.6268,-73.9355,"B02512"
"4/4/2014 12:40:00",40.7729,-73.9598,"B02512"
"4/4/2014 12:40:00",40.7667,-73.9691,"B02512"
"4/4/2014 12:41:00",40.7742,-73.9811,"B02512"
"4/4/2014 12:42:00",40.7568,-73.9747,"B02512"
"4/4/2014 12:42:00",40.756,-73.9794,"B02512"
"4/4/2014 12:42:00",40.7537,-73.9703,"B02512"
"4/4/2014 12:43:00",40.7742,-73.9628,"B02512"
"4/4/2014 12:45:00",40.7435,-73.9997,"B02512"
"4/4/2014 12:46:00",40.7658,-73.9785,"B02512"
"4/4/2014 12:47:00",40.7389,-74.1689,"B02512"
"4/4/2014 12:48:00",40.7434,-73.9725,"B02512"
"4/4/2014 12:50:00",40.7585,-73.9634,"B02512"
"4/4/2014 12:51:00",40.7598,-73.9875,"B02512"
"4/4/2014 12:52:00",40.7408,-74.0077,"B02512"
"4/4/2014 12:53:00",40.7408,-73.986,"B02512"
"4/4/2014 12:53:00",40.7741,-73.8723,"B02512"
"4/4/2014 12:53:00",40.7241,-73.9962,"B02512"
"4/4/2014 12:54:00",40.7469,-73.9815,"B02512"
"4/4/2014 12:55:00",40.744,-73.9915,"B02512"
"4/4/2014 12:56:00",40.7606,-73.9798,"B02512"
"4/4/2014 12:56:00",40.7561,-73.9819,"B02512"
"4/4/2014 12:58:00",40.7237,-73.9966,"B02512"
"4/4/2014 12:58:00",40.7628,-73.982,"B02512"
"4/4/2014 13:00:00",40.7544,-74.0005,"B02512"
"4/4/2014 13:01:00",40.8074,-73.9668,"B02512"
"4/4/2014 13:01:00",40.7556,-73.9733,"B02512"
"4/4/2014 13:02:00",40.7672,-73.9643,"B02512"
"4/4/2014 13:05:00",40.769,-73.9827,"B02512"
"4/4/2014 13:05:00",40.7817,-73.9514,"B02512"
"4/4/2014 13:07:00",40.7557,-73.9835,"B02512"
"4/4/2014 13:08:00",40.7793,-73.962,"B02512"
"4/4/2014 13:08:00",40.673,-73.9942,"B02512"
"4/4/2014 13:09:00",40.7562,-73.9873,"B02512"
"4/4/2014 13:09:00",40.7332,-73.9963,"B02512"
"4/4/2014 13:13:00",40.7506,-73.9393,"B02512"
"4/4/2014 13:14:00",40.6913,-74.1869,"B02512"
"4/4/2014 13:17:00",40.5277,-74.3991,"B02512"
"4/4/2014 13:17:00",40.7253,-74.0034,"B02512"
"4/4/2014 13:17:00",40.7185,-73.9863,"B02512"
"4/4/2014 13:17:00",40.7774,-73.9634,"B02512"
"4/4/2014 13:18:00",40.7078,-73.6618,"B02512"
"4/4/2014 13:19:00",40.7071,-74.0119,"B02512"
"4/4/2014 13:19:00",40.7222,-74.0044,"B02512"
"4/4/2014 13:20:00",40.7126,-74.0399,"B02512"
"4/4/2014 13:20:00",40.7126,-74.0399,"B02512"
"4/4/2014 13:23:00",40.7251,-74.0015,"B02512"
"4/4/2014 13:24:00",40.9181,-74.0744,"B02512"
"4/4/2014 13:24:00",40.7498,-73.9878,"B02512"
"4/4/2014 13:24:00",40.7196,-74.0102,"B02512"
"4/4/2014 13:25:00",40.7271,-74.0071,"B02512"
"4/4/2014 13:26:00",40.7543,-73.977,"B02512"
"4/4/2014 13:26:00",40.7894,-73.9768,"B02512"
"4/4/2014 13:26:00",40.7713,-73.9603,"B02512"
"4/4/2014 13:26:00",40.9002,-73.9385,"B02512"
"4/4/2014 13:27:00",40.7669,-73.9677,"B02512"
"4/4/2014 13:27:00",40.7707,-73.9591,"B02512"
"4/4/2014 13:27:00",40.751,-73.9829,"B02512"
"4/4/2014 13:28:00",40.7686,-73.8626,"B02512"
"4/4/2014 13:29:00",40.7227,-73.994,"B02512"
"4/4/2014 13:29:00",40.6929,-73.9863,"B02512"
"4/4/2014 13:29:00",40.7587,-73.9785,"B02512"
"4/4/2014 13:30:00",40.7397,-73.9927,"B02512"
"4/4/2014 13:31:00",40.7807,-73.984,"B02512"
"4/4/2014 13:31:00",40.6273,-73.9686,"B02512"
"4/4/2014 13:31:00",40.7682,-73.9607,"B02512"
"4/4/2014 13:32:00",40.69,-73.9452,"B02512"
"4/4/2014 13:33:00",40.7658,-73.9867,"B02512"
"4/4/2014 13:34:00",40.7606,-73.991,"B02512"
"4/4/2014 13:35:00",40.7049,-74.0118,"B02512"
"4/4/2014 13:36:00",40.7591,-73.9687,"B02512"
"4/4/2014 13:36:00",40.6937,-73.9837,"B02512"
"4/4/2014 13:37:00",40.7411,-74.0021,"B02512"
"4/4/2014 13:38:00",40.7546,-73.9797,"B02512"
"4/4/2014 13:42:00",40.7685,-73.8625,"B02512"
"4/4/2014 13:42:00",40.7756,-73.9607,"B02512"
"4/4/2014 13:43:00",40.7315,-73.9352,"B02512"
"4/4/2014 13:43:00",40.7556,-73.9836,"B02512"
"4/4/2014 13:43:00",40.7669,-73.9844,"B02512"
"4/4/2014 13:43:00",40.7441,-73.9742,"B02512"
"4/4/2014 13:43:00",40.7833,-73.9506,"B02512"
"4/4/2014 13:44:00",40.7753,-73.9627,"B02512"
"4/4/2014 13:46:00",40.734,-74.1607,"B02512"
"4/4/2014 13:46:00",40.7712,-73.866,"B02512"
"4/4/2014 13:46:00",40.7376,-74.009,"B02512"
"4/4/2014 13:46:00",40.7241,-73.9981,"B02512"
"4/4/2014 13:46:00",40.7871,-73.9543,"B02512"
"4/4/2014 13:47:00",40.77,-73.9544,"B02512"
"4/4/2014 13:48:00",40.7161,-74.007,"B02512"
"4/4/2014 13:50:00",40.7869,-73.9682,"B02512"
"4/4/2014 13:51:00",40.7212,-73.9876,"B02512"
"4/4/2014 13:52:00",40.6697,-73.9792,"B02512"
"4/4/2014 13:53:00",40.7591,-73.9766,"B02512"
"4/4/2014 13:54:00",40.6905,-74.1783,"B02512"
"4/4/2014 13:54:00",40.7473,-73.9891,"B02512"
"4/4/2014 13:55:00",40.725,-74.0031,"B02512"
"4/4/2014 13:55:00",40.7319,-74.0007,"B02512"
"4/4/2014 13:55:00",40.774,-73.8723,"B02512"
"4/4/2014 13:56:00",40.7128,-74.0075,"B02512"
"4/4/2014 13:57:00",40.7603,-73.9736,"B02512"
"4/4/2014 13:57:00",40.7513,-73.9876,"B02512"
"4/4/2014 13:57:00",40.725,-73.9969,"B02512"
"4/4/2014 13:58:00",40.7635,-73.9734,"B02512"
"4/4/2014 14:00:00",40.7218,-73.9998,"B02512"
"4/4/2014 14:00:00",40.7441,-73.9879,"B02512"
"4/4/2014 14:00:00",40.7488,-74.0021,"B02512"
"4/4/2014 14:01:00",40.7165,-74.0357,"B02512"
"4/4/2014 14:01:00",40.7165,-74.0357,"B02512"
"4/4/2014 14:01:00",40.7577,-73.973,"B02512"
"4/4/2014 14:01:00",40.5533,-74.2999,"B02512"
"4/4/2014 14:02:00",40.731,-74.1684,"B02512"
"4/4/2014 14:03:00",40.7503,-74.0025,"B02512"
"4/4/2014 14:03:00",40.7663,-73.9525,"B02512"
"4/4/2014 14:03:00",40.7186,-73.9958,"B02512"
"4/4/2014 14:03:00",40.7437,-73.984,"B02512"
"4/4/2014 14:04:00",40.7466,-73.9917,"B02512"
"4/4/2014 14:05:00",40.7493,-74.0027,"B02512"
"4/4/2014 14:05:00",40.7656,-73.963,"B02512"
"4/4/2014 14:07:00",40.7357,-73.9976,"B02512"
"4/4/2014 14:07:00",40.7681,-73.9821,"B02512"
"4/4/2014 14:07:00",40.7737,-73.9643,"B02512"
"4/4/2014 14:09:00",40.7619,-73.9716,"B02512"
"4/4/2014 14:10:00",40.7255,-73.8521,"B02512"
"4/4/2014 14:11:00",40.7627,-73.9694,"B02512"
"4/4/2014 14:11:00",40.758,-73.9642,"B02512"
"4/4/2014 14:12:00",40.755,-73.9839,"B02512"
"4/4/2014 14:13:00",40.7627,-73.9694,"B02512"
"4/4/2014 14:17:00",40.7688,-73.9576,"B02512"
"4/4/2014 14:19:00",40.7063,-73.9225,"B02512"
"4/4/2014 14:19:00",40.768,-73.9587,"B02512"
"4/4/2014 14:20:00",40.7562,-73.9736,"B02512"
"4/4/2014 14:21:00",40.7415,-73.9851,"B02512"
"4/4/2014 14:23:00",40.7511,-73.9835,"B02512"
"4/4/2014 14:23:00",40.7562,-73.9833,"B02512"
"4/4/2014 14:24:00",40.7722,-73.9605,"B02512"
"4/4/2014 14:24:00",40.7684,-73.8624,"B02512"
"4/4/2014 14:25:00",40.7785,-73.9744,"B02512"
"4/4/2014 14:25:00",40.7531,-73.981,"B02512"
"4/4/2014 14:25:00",40.7577,-73.9846,"B02512"
"4/4/2014 14:26:00",40.7764,-74.0194,"B02512"
"4/4/2014 14:26:00",40.7696,-73.966,"B02512"
"4/4/2014 14:27:00",40.7404,-73.9861,"B02512"
"4/4/2014 14:27:00",40.7397,-73.9874,"B02512"
"4/4/2014 14:28:00",40.7747,-73.9633,"B02512"
"4/4/2014 14:28:00",40.7144,-73.9611,"B02512"
"4/4/2014 14:29:00",40.7391,-73.9895,"B02512"
"4/4/2014 14:29:00",40.7881,-73.9799,"B02512"
"4/4/2014 14:29:00",40.7571,-73.9877,"B02512"
"4/4/2014 14:30:00",40.7276,-74.0032,"B02512"
"4/4/2014 14:31:00",40.7744,-73.873,"B02512"
"4/4/2014 14:31:00",40.7518,-73.9878,"B02512"
"4/4/2014 14:32:00",40.7458,-73.9817,"B02512"
"4/4/2014 14:32:00",40.7591,-73.9766,"B02512"
"4/4/2014 14:33:00",40.8279,-73.9042,"B02512"
"4/4/2014 14:33:00",40.7676,-73.9845,"B02512"
"4/4/2014 14:34:00",40.7457,-74.0078,"B02512"
"4/4/2014 14:34:00",40.6417,-73.7888,"B02512"
"4/4/2014 14:34:00",40.7174,-74.0092,"B02512"
"4/4/2014 14:35:00",40.7711,-73.9661,"B02512"
"4/4/2014 14:35:00",40.7429,-74.0076,"B02512"
"4/4/2014 14:36:00",40.7403,-73.9819,"B02512"
"4/4/2014 14:37:00",40.7275,-73.9935,"B02512"
"4/4/2014 14:38:00",40.7326,-74.0037,"B02512"
"4/4/2014 14:40:00",40.7229,-73.9946,"B02512"
"4/4/2014 14:42:00",40.7402,-73.9862,"B02512"
"4/4/2014 14:43:00",40.7539,-73.9936,"B02512"
"4/4/2014 14:44:00",40.7168,-74.0331,"B02512"
"4/4/2014 14:44:00",40.7168,-74.0331,"B02512"
"4/4/2014 14:45:00",40.7624,-73.963,"B02512"
"4/4/2014 14:45:00",40.7657,-73.9805,"B02512"
"4/4/2014 14:45:00",40.7231,-73.9976,"B02512"
"4/4/2014 14:46:00",40.7527,-73.973,"B02512"
"4/4/2014 14:47:00",40.7582,-73.969,"B02512"
"4/4/2014 14:48:00",40.7528,-73.9793,"B02512"
"4/4/2014 14:48:00",40.732,-74.0086,"B02512"
"4/4/2014 14:48:00",40.8008,-73.9686,"B02512"
"4/4/2014 14:51:00",40.7607,-73.9706,"B02512"
"4/4/2014 14:51:00",40.7953,-73.976,"B02512"
"4/4/2014 14:51:00",40.8177,-73.9606,"B02512"
"4/4/2014 14:52:00",40.7163,-74.0127,"B02512"
"4/4/2014 14:52:00",40.7622,-73.9843,"B02512"
"4/4/2014 14:53:00",40.7374,-73.991,"B02512"
"4/4/2014 14:53:00",40.7512,-73.9756,"B02512"
"4/4/2014 14:54:00",40.7236,-73.994,"B02512"
"4/4/2014 14:54:00",40.7531,-73.9832,"B02512"
"4/4/2014 14:54:00",40.7788,-73.9556,"B02512"
"4/4/2014 14:55:00",40.7506,-73.983,"B02512"
"4/4/2014 14:55:00",40.7307,-73.9954,"B02512"
"4/4/2014 14:55:00",40.7557,-73.9322,"B02512"
"4/4/2014 14:56:00",40.7626,-73.9712,"B02512"
"4/4/2014 14:57:00",40.7468,-73.9853,"B02512"
"4/4/2014 14:58:00",40.645,-73.7818,"B02512"
"4/4/2014 14:58:00",40.7357,-73.9938,"B02512"
"4/4/2014 14:58:00",40.7374,-73.991,"B02512"
"4/4/2014 14:58:00",40.7742,-73.9616,"B02512"
"4/4/2014 14:58:00",40.7596,-73.9718,"B02512"
"4/4/2014 14:58:00",40.7577,-73.969,"B02512"
"4/4/2014 15:00:00",40.7223,-73.9992,"B02512"
"4/4/2014 15:01:00",40.7754,-73.9628,"B02512"
"4/4/2014 15:01:00",40.7226,-73.9991,"B02512"
"4/4/2014 15:02:00",40.7558,-73.9831,"B02512"
"4/4/2014 15:02:00",40.7805,-73.9814,"B02512"
"4/4/2014 15:03:00",40.6468,-73.79,"B02512"
"4/4/2014 15:03:00",40.7473,-73.997,"B02512"
"4/4/2014 15:03:00",40.7157,-74.0022,"B02512"
"4/4/2014 15:03:00",40.7157,-74.0022,"B02512"
"4/4/2014 15:03:00",40.7696,-73.9895,"B02512"
"4/4/2014 15:03:00",40.7555,-73.9818,"B02512"
"4/4/2014 15:04:00",40.783,-73.9595,"B02512"
"4/4/2014 15:05:00",40.7461,-73.9941,"B02512"
"4/4/2014 15:07:00",40.7484,-73.9927,"B02512"
"4/4/2014 15:07:00",40.7557,-73.9707,"B02512"
"4/4/2014 15:07:00",40.759,-73.9718,"B02512"
"4/4/2014 15:08:00",40.7689,-73.9667,"B02512"
"4/4/2014 15:08:00",40.749,-73.9923,"B02512"
"4/4/2014 15:09:00",40.6449,-73.782,"B02512"
"4/4/2014 15:10:00",40.6047,-73.9427,"B02512"
"4/4/2014 15:11:00",40.7624,-73.9677,"B02512"
"4/4/2014 15:11:00",40.7228,-74.0098,"B02512"
"4/4/2014 15:11:00",40.714,-74.0149,"B02512"
"4/4/2014 15:12:00",40.7253,-73.9969,"B02512"
"4/4/2014 15:13:00",40.7226,-73.9887,"B02512"
"4/4/2014 15:13:00",40.7832,-73.9762,"B02512"
"4/4/2014 15:13:00",40.755,-73.9904,"B02512"
"4/4/2014 15:13:00",40.7442,-73.9936,"B02512"
"4/4/2014 15:14:00",40.7661,-73.9696,"B02512"
"4/4/2014 15:14:00",40.754,-73.9835,"B02512"
"4/4/2014 15:14:00",40.7254,-74.0069,"B02512"
"4/4/2014 15:16:00",40.7557,-73.9751,"B02512"
"4/4/2014 15:16:00",40.7598,-73.9722,"B02512"
"4/4/2014 15:16:00",40.741,-73.9879,"B02512"
"4/4/2014 15:17:00",40.7631,-73.9789,"B02512"
"4/4/2014 15:17:00",40.645,-73.7818,"B02512"
"4/4/2014 15:18:00",40.7144,-74.015,"B02512"
"4/4/2014 15:19:00",40.7486,-73.9731,"B02512"
"4/4/2014 15:19:00",40.7904,-73.98,"B02512"
"4/4/2014 15:20:00",40.7401,-73.9919,"B02512"
"4/4/2014 15:20:00",40.7399,-73.9896,"B02512"
"4/4/2014 15:20:00",40.742,-73.9925,"B02512"
"4/4/2014 15:20:00",40.7338,-74.0026,"B02512"
"4/4/2014 15:21:00",40.7773,-73.9633,"B02512"
"4/4/2014 15:22:00",40.6462,-73.7896,"B02512"
"4/4/2014 15:22:00",40.7459,-73.9819,"B02512"
"4/4/2014 15:22:00",40.7088,-74.0161,"B02512"
"4/4/2014 15:23:00",40.7051,-74.0107,"B02512"
"4/4/2014 15:24:00",40.646,-73.7768,"B02512"
"4/4/2014 15:24:00",40.7722,-73.9827,"B02512"
"4/4/2014 15:24:00",40.7412,-73.9855,"B02512"
"4/4/2014 15:24:00",40.7336,-74.0023,"B02512"
"4/4/2014 15:24:00",40.8255,-73.9237,"B02512"
"4/4/2014 15:24:00",40.7359,-74.0704,"B02512"
"4/4/2014 15:24:00",40.7359,-74.0704,"B02512"
"4/4/2014 15:25:00",40.7571,-73.9758,"B02512"
"4/4/2014 15:26:00",40.7707,-73.9624,"B02512"
"4/4/2014 15:26:00",40.7615,-73.9842,"B02512"
"4/4/2014 15:27:00",40.7076,-74.0118,"B02512"
"4/4/2014 15:27:00",40.645,-73.7819,"B02512"
"4/4/2014 15:28:00",40.7588,-73.9747,"B02512"
"4/4/2014 15:28:00",40.7346,-74.0092,"B02512"
"4/4/2014 15:29:00",40.7373,-73.9906,"B02512"
"4/4/2014 15:29:00",40.7734,-73.9811,"B02512"
"4/4/2014 15:29:00",40.7215,-73.9575,"B02512"
"4/4/2014 15:31:00",40.7565,-73.975,"B02512"
"4/4/2014 15:32:00",40.73,-73.9964,"B02512"
"4/4/2014 15:32:00",40.7619,-73.9698,"B02512"
"4/4/2014 15:33:00",40.7957,-73.9729,"B02512"
"4/4/2014 15:33:00",40.7549,-73.9711,"B02512"
"4/4/2014 15:33:00",40.7327,-73.9918,"B02512"
"4/4/2014 15:33:00",40.7558,-73.9748,"B02512"
"4/4/2014 15:33:00",40.7468,-74.0078,"B02512"
"4/4/2014 15:33:00",40.7724,-73.982,"B02512"
"4/4/2014 15:34:00",40.7519,-73.9924,"B02512"
"4/4/2014 15:35:00",40.7405,-73.9896,"B02512"
"4/4/2014 15:35:00",40.7614,-73.969,"B02512"
"4/4/2014 15:35:00",40.7455,-73.9862,"B02512"
"4/4/2014 15:35:00",40.7502,-74.0043,"B02512"
"4/4/2014 15:35:00",40.7827,-73.9511,"B02512"
"4/4/2014 15:36:00",40.7442,-74.0065,"B02512"
"4/4/2014 15:37:00",40.7143,-73.9443,"B02512"
"4/4/2014 15:37:00",40.762,-73.9728,"B02512"
"4/4/2014 15:37:00",40.7641,-73.9711,"B02512"
"4/4/2014 15:38:00",40.7385,-73.9937,"B02512"
"4/4/2014 15:38:00",40.7553,-73.9749,"B02512"
"4/4/2014 15:39:00",40.7517,-73.9765,"B02512"
"4/4/2014 15:40:00",40.7665,-73.9811,"B02512"
"4/4/2014 15:41:00",40.7593,-73.9731,"B02512"
"4/4/2014 15:41:00",40.7276,-74.0032,"B02512"
"4/4/2014 15:42:00",40.7405,-73.9923,"B02512"
"4/4/2014 15:42:00",40.7593,-73.962,"B02512"
"4/4/2014 15:42:00",40.7256,-74.0053,"B02512"
"4/4/2014 15:42:00",40.7487,-74.0066,"B02512"
"4/4/2014 15:44:00",40.7305,-73.9933,"B02512"
"4/4/2014 15:44:00",40.7335,-73.9777,"B02512"
"4/4/2014 15:44:00",40.7641,-73.9787,"B02512"
"4/4/2014 15:44:00",40.7516,-73.9767,"B02512"
"4/4/2014 15:45:00",40.7226,-73.9979,"B02512"
"4/4/2014 15:45:00",40.7573,-73.9718,"B02512"
"4/4/2014 15:45:00",40.7573,-73.9718,"B02512"
"4/4/2014 15:45:00",40.7047,-74.0081,"B02512"
"4/4/2014 15:45:00",40.7597,-73.9717,"B02512"
"4/4/2014 15:46:00",40.7501,-73.9721,"B02512"
"4/4/2014 15:46:00",40.722,-74.003,"B02512"
"4/4/2014 15:47:00",40.7467,-73.9193,"B02512"
"4/4/2014 15:47:00",40.7741,-73.8721,"B02512"
"4/4/2014 15:47:00",40.7576,-73.9784,"B02512"
"4/4/2014 15:47:00",40.7782,-73.983,"B02512"
"4/4/2014 15:48:00",40.7507,-74.0336,"B02512"
"4/4/2014 15:49:00",40.7557,-73.9921,"B02512"
"4/4/2014 15:49:00",40.7075,-74.002,"B02512"
"4/4/2014 15:50:00",40.7645,-73.9699,"B02512"
"4/4/2014 15:51:00",40.7711,-73.8661,"B02512"
"4/4/2014 15:53:00",40.7452,-73.987,"B02512"
"4/4/2014 15:53:00",40.707,-73.9225,"B02512"
"4/4/2014 15:54:00",40.7274,-74.0074,"B02512"
"4/4/2014 15:54:00",40.7635,-73.9708,"B02512"
"4/4/2014 15:57:00",40.7265,-74.0003,"B02512"
"4/4/2014 15:58:00",40.7505,-73.9937,"B02512"
"4/4/2014 15:59:00",40.7366,-73.9869,"B02512"
"4/4/2014 16:00:00",40.7404,-73.9961,"B02512"
"4/4/2014 16:00:00",40.774,-73.8715,"B02512"
"4/4/2014 16:01:00",40.7502,-73.9733,"B02512"
"4/4/2014 16:01:00",40.7446,-73.9852,"B02512"
"4/4/2014 16:02:00",40.7574,-73.9691,"B02512"
"4/4/2014 16:02:00",40.7301,-74.0069,"B02512"
"4/4/2014 16:02:00",40.7289,-74.0348,"B02512"
"4/4/2014 16:02:00",40.7289,-74.0348,"B02512"
"4/4/2014 16:03:00",40.7339,-74.0064,"B02512"
"4/4/2014 16:03:00",40.7674,-73.9534,"B02512"
"4/4/2014 16:05:00",40.7726,-73.961,"B02512"
"4/4/2014 16:05:00",40.7231,-74.0043,"B02512"
"4/4/2014 16:05:00",40.7386,-73.982,"B02512"
"4/4/2014 16:05:00",40.7599,-73.9961,"B02512"
"4/4/2014 16:06:00",40.766,-73.9812,"B02512"
"4/4/2014 16:07:00",40.7216,-74.0011,"B02512"
"4/4/2014 16:07:00",40.7603,-73.9739,"B02512"
"4/4/2014 16:08:00",40.769,-73.9927,"B02512"
"4/4/2014 16:09:00",40.7681,-73.9822,"B02512"
"4/4/2014 16:09:00",40.7279,-73.9989,"B02512"
"4/4/2014 16:09:00",40.7176,-73.9829,"B02512"
"4/4/2014 16:11:00",40.7613,-73.962,"B02512"
"4/4/2014 16:11:00",40.7444,-73.9915,"B02512"
"4/4/2014 16:11:00",40.7188,-73.9976,"B02512"
"4/4/2014 16:12:00",40.7296,-73.9985,"B02512"
"4/4/2014 16:12:00",40.7403,-73.9961,"B02512"
"4/4/2014 16:12:00",40.7598,-73.9879,"B02512"
"4/4/2014 16:14:00",40.7354,-73.994,"B02512"
"4/4/2014 16:14:00",40.7454,-73.9904,"B02512"
"4/4/2014 16:15:00",40.7467,-74.0051,"B02512"
"4/4/2014 16:17:00",40.7263,-73.9962,"B02512"
"4/4/2014 16:17:00",40.7489,-73.9811,"B02512"
"4/4/2014 16:17:00",40.7565,-73.9874,"B02512"
"4/4/2014 16:19:00",40.7475,-73.9439,"B02512"
"4/4/2014 16:20:00",40.7553,-73.9651,"B02512"
"4/4/2014 16:20:00",40.7455,-74.0057,"B02512"
"4/4/2014 16:21:00",40.7819,-73.9726,"B02512"
"4/4/2014 16:22:00",40.7141,-74.0094,"B02512"
"4/4/2014 16:23:00",40.757,-73.9754,"B02512"
"4/4/2014 16:24:00",40.6936,-73.9886,"B02512"
"4/4/2014 16:25:00",40.7238,-73.9982,"B02512"
"4/4/2014 16:25:00",40.6886,-73.987,"B02512"
"4/4/2014 16:25:00",40.7847,-73.9772,"B02512"
"4/4/2014 16:25:00",40.7847,-73.9772,"B02512"
"4/4/2014 16:25:00",40.7697,-73.9916,"B02512"
"4/4/2014 16:25:00",40.7438,-73.991,"B02512"
"4/4/2014 16:26:00",40.7343,-74.0039,"B02512"
"4/4/2014 16:26:00",40.7401,-73.9845,"B02512"
"4/4/2014 16:26:00",40.7214,-73.9948,"B02512"
"4/4/2014 16:26:00",40.646,-73.7768,"B02512"
"4/4/2014 16:26:00",40.7376,-74.0037,"B02512"
"4/4/2014 16:27:00",40.7643,-73.9769,"B02512"
"4/4/2014 16:27:00",40.7476,-73.9826,"B02512"
"4/4/2014 16:28:00",40.7465,-73.9468,"B02512"
"4/4/2014 16:29:00",40.7371,-73.9918,"B02512"
"4/4/2014 16:30:00",40.7232,-74.001,"B02512"
"4/4/2014 16:30:00",40.7488,-73.9943,"B02512"
"4/4/2014 16:30:00",40.7201,-74.0102,"B02512"
"4/4/2014 16:30:00",40.713,-74.0138,"B02512"
"4/4/2014 16:31:00",40.7289,-73.9874,"B02512"
"4/4/2014 16:31:00",40.7142,-74.0077,"B02512"
"4/4/2014 16:31:00",40.7374,-73.9988,"B02512"
"4/4/2014 16:32:00",40.6448,-73.7822,"B02512"
"4/4/2014 16:32:00",40.8041,-73.9944,"B02512"
"4/4/2014 16:33:00",40.7103,-74.0134,"B02512"
"4/4/2014 16:34:00",40.7294,-74.0016,"B02512"
"4/4/2014 16:34:00",40.7294,-74.0016,"B02512"
"4/4/2014 16:35:00",40.7571,-73.9695,"B02512"
"4/4/2014 16:36:00",40.7586,-73.9815,"B02512"
"4/4/2014 16:36:00",40.7174,-73.9998,"B02512"
"4/4/2014 16:36:00",40.7363,-74.0014,"B02512"
"4/4/2014 16:37:00",40.7788,-73.956,"B02512"
"4/4/2014 16:37:00",40.7727,-73.9557,"B02512"
"4/4/2014 16:37:00",40.7328,-73.9995,"B02512"
"4/4/2014 16:37:00",40.732,-73.9956,"B02512"
"4/4/2014 16:38:00",40.7553,-73.9837,"B02512"
"4/4/2014 16:38:00",40.734,-73.9912,"B02512"
"4/4/2014 16:38:00",40.7155,-74.0157,"B02512"
"4/4/2014 16:39:00",40.7331,-73.9844,"B02512"
"4/4/2014 16:40:00",40.7665,-73.9783,"B02512"
"4/4/2014 16:40:00",40.7581,-73.9725,"B02512"
"4/4/2014 16:41:00",40.7172,-74.0051,"B02512"
"4/4/2014 16:42:00",40.7618,-73.9777,"B02512"
"4/4/2014 16:42:00",40.7756,-73.9563,"B02512"
"4/4/2014 16:43:00",40.7267,-74.0076,"B02512"
"4/4/2014 16:44:00",40.734,-73.9909,"B02512"
"4/4/2014 16:45:00",40.7653,-73.9713,"B02512"
"4/4/2014 16:45:00",40.7617,-73.9793,"B02512"
"4/4/2014 16:45:00",40.7588,-73.9728,"B02512"
"4/4/2014 16:45:00",40.778,-73.9781,"B02512"
"4/4/2014 16:47:00",40.7325,-73.9901,"B02512"
"4/4/2014 16:47:00",40.6878,-74.1815,"B02512"
"4/4/2014 16:49:00",40.7568,-73.9699,"B02512"
"4/4/2014 16:49:00",40.7256,-74.0057,"B02512"
"4/4/2014 16:49:00",40.753,-73.973,"B02512"
"4/4/2014 16:50:00",40.7224,-73.9982,"B02512"
"4/4/2014 16:50:00",40.7224,-73.9982,"B02512"
"4/4/2014 16:50:00",40.7554,-73.9839,"B02512"
